audio_id,filename,actual_class,python_pred,python_conf,python_all_conf,second_model_pred,second_model_conf,gtm_pred,gtm_conf,gtm_all_conf,class_match,top_class_conf_diff,python_top_two_margin,gtm_top_two_margin,audio_quality,severity,alert_status,manual_review,final_decision,python_correct,gtm_correct,disagreement_reason
SS02132,SS02132_dc7de0e8.wav,panic_scream,panic_scream,98.71,"{""aggression"": 0.08, ""alarm_siren"": 0.35, ""animal_sound"": 0.29, ""background_noise"": 0.04, ""glass_breaking"": 0.06, ""gunshot"": 0.04, ""machinery_fault"": 0.1, ""panic_scream"": 98.71, ""person_asking_for_help"": 0.22, ""vehicle_horn"": 0.11}",panic_scream,96.25,NOT AVAILABLE,,NOT AVAILABLE,yes,2.46,98.36,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02133,SS02133_5ed761e0.wav,panic_scream,panic_scream,99.6,"{""aggression"": 0.02, ""alarm_siren"": 0.09, ""animal_sound"": 0.02, ""background_noise"": 0.02, ""glass_breaking"": 0.02, ""gunshot"": 0.04, ""machinery_fault"": 0.04, ""panic_scream"": 99.6, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.13}",panic_scream,99.5,NOT AVAILABLE,,NOT AVAILABLE,yes,0.1,99.47,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02135,SS02135_a69a6e5c.wav,panic_scream,panic_scream,99.75,"{""aggression"": 0.01, ""alarm_siren"": 0.04, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.02, ""gunshot"": 0.02, ""machinery_fault"": 0.03, ""panic_scream"": 99.75, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.08}",panic_scream,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.25,99.67,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02146,SS02146_9773b047.wav,panic_scream,panic_scream,99.62,"{""aggression"": 0.04, ""alarm_siren"": 0.09, ""animal_sound"": 0.02, ""background_noise"": 0.02, ""glass_breaking"": 0.03, ""gunshot"": 0.04, ""machinery_fault"": 0.05, ""panic_scream"": 99.62, ""person_asking_for_help"": 0.03, ""vehicle_horn"": 0.06}",panic_scream,94.25,NOT AVAILABLE,,NOT AVAILABLE,yes,5.37,99.53,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02164,SS02164_dc177223.wav,panic_scream,panic_scream,90.31,"{""aggression"": 0.77, ""alarm_siren"": 3.68, ""animal_sound"": 1.24, ""background_noise"": 0.26, ""glass_breaking"": 0.62, ""gunshot"": 0.17, ""machinery_fault"": 0.51, ""panic_scream"": 90.31, ""person_asking_for_help"": 1.73, ""vehicle_horn"": 0.7}",panic_scream,73.5,NOT AVAILABLE,,NOT AVAILABLE,yes,16.81,86.63,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02168,SS02168_28931434.wav,panic_scream,panic_scream,99.86,"{""aggression"": 0.01, ""alarm_siren"": 0.02, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.01, ""gunshot"": 0.02, ""machinery_fault"": 0.02, ""panic_scream"": 99.86, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.04}",panic_scream,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.14,99.82,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02180,SS02180_43297830.wav,panic_scream,panic_scream,99.59,"{""aggression"": 0.03, ""alarm_siren"": 0.2, ""animal_sound"": 0.01, ""background_noise"": 0.02, ""glass_breaking"": 0.02, ""gunshot"": 0.02, ""machinery_fault"": 0.03, ""panic_scream"": 99.59, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.05}",panic_scream,98.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.84,99.39,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02181,SS02181_4774bb4b.wav,panic_scream,panic_scream,99.4,"{""aggression"": 0.05, ""alarm_siren"": 0.15, ""animal_sound"": 0.04, ""background_noise"": 0.03, ""glass_breaking"": 0.06, ""gunshot"": 0.05, ""machinery_fault"": 0.07, ""panic_scream"": 99.4, ""person_asking_for_help"": 0.05, ""vehicle_horn"": 0.11}",panic_scream,97.75,NOT AVAILABLE,,NOT AVAILABLE,yes,1.65,99.25,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02193,SS02193_de0ed07d.wav,panic_scream,panic_scream,97.22,"{""aggression"": 0.19, ""alarm_siren"": 0.83, ""animal_sound"": 0.84, ""background_noise"": 0.06, ""glass_breaking"": 0.09, ""gunshot"": 0.04, ""machinery_fault"": 0.11, ""panic_scream"": 97.22, ""person_asking_for_help"": 0.52, ""vehicle_horn"": 0.1}",panic_scream,93.0,NOT AVAILABLE,,NOT AVAILABLE,yes,4.22,96.38,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02194,SS02194_214a9468.wav,panic_scream,panic_scream,99.54,"{""aggression"": 0.03, ""alarm_siren"": 0.08, ""animal_sound"": 0.03, ""background_noise"": 0.02, ""glass_breaking"": 0.03, ""gunshot"": 0.04, ""machinery_fault"": 0.07, ""panic_scream"": 99.54, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.14}",panic_scream,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.29,99.4,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02209,SS02209_d3ed6bb5.wav,panic_scream,panic_scream,99.77,"{""aggression"": 0.02, ""alarm_siren"": 0.04, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.02, ""gunshot"": 0.03, ""machinery_fault"": 0.03, ""panic_scream"": 99.77, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.05}",panic_scream,99.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.02,99.72,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02211,SS02211_62051e6c.wav,panic_scream,panic_scream,99.2,"{""aggression"": 0.08, ""alarm_siren"": 0.27, ""animal_sound"": 0.05, ""background_noise"": 0.03, ""glass_breaking"": 0.06, ""gunshot"": 0.04, ""machinery_fault"": 0.07, ""panic_scream"": 99.2, ""person_asking_for_help"": 0.04, ""vehicle_horn"": 0.18}",panic_scream,99.5,NOT AVAILABLE,,NOT AVAILABLE,yes,0.3,98.93,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02214,SS02214_9bcdddec.wav,panic_scream,panic_scream,99.84,"{""aggression"": 0.01, ""alarm_siren"": 0.03, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.01, ""gunshot"": 0.02, ""machinery_fault"": 0.02, ""panic_scream"": 99.84, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.04}",panic_scream,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.16,99.8,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02215,SS02215_105f710d.wav,panic_scream,panic_scream,99.65,"{""aggression"": 0.03, ""alarm_siren"": 0.12, ""animal_sound"": 0.02, ""background_noise"": 0.02, ""glass_breaking"": 0.03, ""gunshot"": 0.02, ""machinery_fault"": 0.03, ""panic_scream"": 99.65, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.08}",panic_scream,100.0,NOT AVAILABLE,,NOT AVAILABLE,yes,0.35,99.53,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02227,SS02227_bb07a7ba.wav,panic_scream,panic_scream,99.78,"{""aggression"": 0.02, ""alarm_siren"": 0.06, ""animal_sound"": 0.01, ""background_noise"": 0.01, ""glass_breaking"": 0.02, ""gunshot"": 0.02, ""machinery_fault"": 0.03, ""panic_scream"": 99.78, ""person_asking_for_help"": 0.01, ""vehicle_horn"": 0.04}",panic_scream,99.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.53,99.72,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02232,SS02232_b3d8093c.wav,panic_scream,panic_scream,97.13,"{""aggression"": 0.2, ""alarm_siren"": 1.42, ""animal_sound"": 0.25, ""background_noise"": 0.06, ""glass_breaking"": 0.11, ""gunshot"": 0.05, ""machinery_fault"": 0.19, ""panic_scream"": 97.13, ""person_asking_for_help"": 0.29, ""vehicle_horn"": 0.3}",panic_scream,96.25,NOT AVAILABLE,,NOT AVAILABLE,yes,0.88,95.71,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02233,SS02233_317940f4.wav,panic_scream,panic_scream,99.68,"{""aggression"": 0.03, ""alarm_siren"": 0.13, ""animal_sound"": 0.01, ""background_noise"": 0.02, ""glass_breaking"": 0.02, ""gunshot"": 0.02, ""machinery_fault"": 0.03, ""panic_scream"": 99.68, ""person_asking_for_help"": 0.02, ""vehicle_horn"": 0.04}",panic_scream,99.75,NOT AVAILABLE,,NOT AVAILABLE,yes,0.07,99.55,,Good,Critical,Active,no,panic_scream,yes,N/A,
SS02239,SS02239_f64fb36a.wav,panic_scream,panic_scream,92.74,"{""aggression"": 0.36, ""alarm_siren"": 2.4, ""animal_sound"": 2.1, ""background_noise"": 0.12, ""glass_breaking"": 0.18, ""gunshot"": 0.07, ""machinery_fault"": 0.27, ""panic_scream"": 92.74, ""person_asking_for_help"": 1.51, ""vehicle_horn"": 0.25}",panic_scream,70.75,NOT AVAILABLE,,NOT AVAILABLE,yes,21.99,90.34,,Good,Critical,Active,no,panic_scream,yes,N/A,
